CardID	Name	Text
TLC_810	High Cultist Herenn	[x]Battlecry: Summon two Deathrattle minions from your deck. They fight!
TLC_817t3	Sol'etos, Life's Breath	[x]Taunt. Battlecry: Summon a copy of this. If you're holding both halves _of Sol'etos, combine!
TLC_817t5	Sol'etos, Cycle's Rebirth	[x]Taunt, Reborn. Battlecry: Summon a copy of this. Deathrattle: Deal 5 damage to a random enemy.
TLC_826	Story of Carnassa	"Shuffle ten 1-Cost 3/2 Raptors into your deck with ""Battlecry: Draw a card."""
TLC_829	Ravenous Devilsaur	[x]Battlecry: Destroy a minion. Kindred: Gain its stats.
TLC_830t	Shokk, Jungle Tyrant	[x]Rush Battlecry: Discover any 8, 6, and 4-Attack Beast. Set their Costs to (2).
TLC_841	Entomologist Toru	[x]Battlecry: Put each minion in your hand into 0/1 Jars _that cost (1). Break them __to release the minions!
TLC_888	Cloud Serpent	[x]Battlecry: Get a copy of another Elemental or Dragon in your hand.
TLC_987	Questing Assistant	[x]Battlecry: If you played a Quest this game, deal 3 damage to an enemy minion.
TOY_006	Scarab Keychain	Battlecry: Discover a 2-Cost card.
TOY_054	Card Grader	Battlecry: If you've cast a spell while holding this, Discover a card from your deck.
TOY_101	Night Elf Huntress	[x]Battlecry: Deal 3 damage to three different enemies. (You pick the targets!)
TOY_307	Sweetened Snowflurry	[x]Miniaturize Battlecry: Get 2 random Temporary Frost spells.
TOY_307t	Sweetened Snowflurry	[x]Mini Battlecry: Get 2 random Temporary Frost spells.
TOY_330t97	Twin Module	[x]Battlecry: Summon a copy of this.
TOY_341	Nostalgic Clown	[x]Miniaturize Battlecry: If you've played a higher Cost card while holding this, deal 4 damage.
TOY_341t	Nostalgic Clown	[x]Mini Battlecry: If you've played a higher Cost card while holding this, deal 4 damage.
TOY_350	Painted Canvasaur	Battlecry: Give each other friendly Beast a random Bonus Effect.
TOY_357	King Plush	[x]Charge Battlecry: Return all minions with less Attack than this __to their owner's decks.
TOY_370	Triplewick Trickster	Battlecry: Deal 2 damage to a random enemy, three times.
TOY_373	Puzzlemaster Khadgar	[x]Battlecry: Equip a 0/6 Wisdomball that casts helpful Mage spells!
TOY_375	Sleet Skater	Miniaturize Battlecry: Freeze an enemy minion. Gain Armor equal to its Attack.
TOY_375t	Sleet Skater	Mini Battlecry: Freeze an enemy minion. Gain Armor equal to its Attack.
TOY_376	Watercolor Artist	Battlecry: Draw a Frost spell. At the start of your turns, reduce its Cost by (1).
TOY_383	Raza the Resealed	[x]Battlecry: Shuffle copies of 5 random friendly minions that died this game into your deck. They cost (0).
TOY_385	Timewinder Zarimi	[x]Battlecry: Once per game, if you've played 8 other Dragons, take an extra turn.@ ({0} left!)@ (Ready!)
TOY_386	Giftwrapped Whelp	Battlecry: If you're holding a Dragon, give it and this minion +1/+1.
TOY_388	Chalk Artist	[x]Battlecry: Draw a minion. Transform it into a random _Legendary one (keeping its __original stats and Cost).
TOY_391	Caricature Artist	Battlecry: Draw a minion that costs (5) or more. Give it a funny mustache!
TOY_501	Shudderblock	[x]Miniaturize Battlecry: Your next Battlecry triggers 3 times, but can't _damage the enemy hero.
TOY_501e	Ready for Action	Your next Battlecry triggers 3 times.
TOY_501t	Shudderblock	[x]Mini Battlecry: Your next Battlecry triggers 3 times, but can't _damage the enemy hero.
TOY_503	Shining Sentinel	Taunt, Elusive Battlecry: Summon a copy of this.
TOY_504	Hagatha the Fabled	[x]Battlecry: Draw 2 spells that cost (5) or more. Transform them into Slimes that cast the spells.
TOY_504t	Fairy Tale Slime	Battlecry: Cast {0}.
TOY_509	Wind-Up Musician	[x]Tradeable Battlecry: Deal @ damage to all enemy minions. (Trade to upgrade!)
TOY_513	Sand Art Elemental	[x]Miniaturize Battlecry: Give your hero +1 Attack and Windfury this turn.
TOY_513t	Sand Art Elemental	[x]Mini Battlecry: Give your hero +1 Attack and Windfury this turn.
TOY_517	Plucky Paintfin	[x]Poisonous Battlecry: Draw a Rush minion.
TOY_520	Observer of Mysteries	Battlecry: Cast 2 random Secrets. At the start of your turn, destroy them.
TOY_521	Sandbox Scoundrel	[x]Miniaturize Battlecry: Your next card this turn costs (2) less.
TOY_521t1	Sandbox Scoundrel	[x]Mini Battlecry: Your next card this turn costs (2) less.
TOY_524	Game Master Nemsy	Battlecry: Draw a Demon. Deathrattle: Swap places with it.
TOY_526	Malefic Rook	Battlecry: Attack YOUR hero.
TOY_607	Inventor Boom	[x]Battlecry: Resurrect two different friendly Mechs that cost (5) or more. They attack random enemies.
TOY_642	Ball Hog	[x]Lifesteal Battlecry and Deathrattle: Deal 3 damage to the lowest Health enemy.
TOY_652	Window Shopper	[x]Miniaturize Battlecry: Discover a Demon. Set its stats and Cost to this minion's.
TOY_652t	Window Shopper	[x]Mini Battlecry: Discover a Demon. Set its stats and Cost to this minion's.
TOY_703	Colifero the Artist	[x]Battlecry: Draw a minion. Transform all other friendly minions into copies of it.
TOY_802	Wind-Up Sapling	[x]Tradeable Battlecry: Refresh @ Mana |4(Crystal, Crystals). (Trade to upgrade!)
TOY_806	Sky Mother Aviana	[x]Battlecry: Shuffle 10 random Legendary minions into your deck. They cost (1).
TOY_809	Cardboard Golem	Battlecry: Increase the duration of Auras in your hand, deck, and battlefield by 1.
TOY_813	Toy Captain Tarim	[x]Miniaturize Taunt. Battlecry: Set a minion's Attack and Health to this minion's.
TOY_813t	Toy Captain Tarim	[x]Mini Taunt. Battlecry: Set a minion's Attack and Health to this minion's.
TOY_823	Rainbow Seamstress	[x]Battlecry: If your deck started with a Blood, Frost, or Unholy card, gain Lifesteal, Reborn, or Rush respectively.
TOY_827	Shambling Zombietank	[x]Taunt Battlecry: Spend 5 Corpses to summon a copy of this.
TOY_829	The Headless Horseman	[x]Battlecry: Destroy the enemy minion with the most Attack! Shuffle my Head into your deck, you must get it back!
TOY_829t2	The Headless Horseman	[x]Battlecry: Destroy the enemy minion with the most Attack! Shuffle my Head into your deck, you must get it back!
TOY_830	Dr. Stitchensew	[x]Battlecry: Discover a 5, 3, and 1-Cost minion to stitch to this. Deathrattle: Summon the 5-Cost minion.
TOY_880	Wind-Up Enforcer	[x]Tradeable Battlecry: Summon @ |4(copy, copies) of this minion. (Trade to upgrade!)
TOY_882	Trinket Artist	Battlecry: Draw a Divine_Shield minion and an Aura.
TOY_891	Workshop Janitor	Battlecry: If you control a location, draw 2 cards.
TOY_894	Origami Frog	[x]Rush Battlecry: Swap Attack with another minion.
TOY_895	Origami Crane	[x]Taunt Battlecry: Swap Health with another minion.
TOY_896	Origami Dragon	[x]Divine Shield, Lifesteal Battlecry: Swap stats with another minion.
TOY_913	Ci'Cigi	[x]Battlecry, Outcast, and Deathrattle: Get a random __first-edition Demon Hunter__ card (in mint condition).
TOY_913t3	Glaivebound Adept	Battlecry: If your hero attacked this turn, deal 4 damage.
TOY_915	Tabletop Roleplayer	[x]Miniaturize Battlecry: Give a friendly Demon +2 Attack and Immune this turn.
TOY_915t	Tabletop Roleplayer	[x]Mini Battlecry: Give a friendly Demon +2 Attack and Immune this turn.
TOY_916	Sketch Artist	Battlecry: Draw a Shadow spell. Get a Temporary copy of it.
TOY_960	Joymancer Jepetto	[x]Battlecry: Get copies of every 1-Attack or 1-Health minion you've played this game.
TRL_059	Bog Slosher	Battlecry: Return a friendly minion to your hand and give it +2/+2.
TRL_065	Zul'jin	[x]Battlecry: Cast all spells you've played this game (targets chosen randomly).
TRL_071	Bloodsail Howler	[x]Rush Battlecry: Gain +1/+1 for each other Pirate you control.
TRL_077	Gurubashi Hypemon	Battlecry: Discover a 1/1 copy of a Battlecry minion. It costs (1).
TRL_096	Griftah	[x]Battlecry: Discover two cards. Give one to your opponent at random.
TRL_111	Headhunter's Hatchet	[x]Battlecry: If you control a Beast, gain +1 Durability.
TRL_126	Captain Hooktusk	Battlecry: Summon 3 Pirates from your deck. Give them Rush.
TRL_151	Former Champ	Battlecry: Summon a 5/5_Hotshot.
TRL_240	Savage Striker	Battlecry: Deal damage to an enemy minion equal to your hero's Attack.
TRL_247	Soulwarden	Battlecry: Add 3 random cards you discarded this game to your hand.
TRL_253	Hir'eek, the Bat	Battlecry: Fill your board with copies of this minion.
TRL_259	Princess Talanji	Battlecry: Summon all minions from your hand that_didn't start in your_deck.
TRL_260	Bwonsamdi, the Dead	[x]Battlecry: Draw 1-Cost minions from your deck until your hand is full.
TRL_308	High Priest Thekal	Battlecry: Convert all but 1_of your Hero's Health into Armor.
TRL_311	Arcanosaur	Battlecry: If you played an_Elemental last turn, deal_3_damage_to_all other minions.
TRL_316	Jan'alai, the Dragonhawk	[x]Battlecry: If your Hero Power dealt 8 damage this game, summon Ragnaros the Firelord.@ ({0} left!)@ (Ready!)
TRL_318	Hex Lord Malacrass	Battlecry: Add a copy of your opening hand to your hand (except this card).
TRL_323	Emberscale Drake	Battlecry: If you're holding a Dragon, gain 5 Armor.
TRL_326	Smolderthorn Lancer	Battlecry: If you're holding a Dragon, destroy a damaged enemy minion.
TRL_328	War Master Voone	Battlecry: Copy all Dragons in your hand.
TRL_341	Treespeaker	Battlecry: Transform your Treants into 5/5 Ancients.
TRL_345	Krag'wa, the Frog	Battlecry: Return all spells you played last turn to_your hand.
TRL_348	Springpaw	[x]Rush Battlecry: Add a 1/1 Lynx with Rush to your hand.
TRL_349	Bloodscalp Strategist	Battlecry: If you have a weapon equipped, Discover a spell.
TRL_390	Daring Fire-Eater	Battlecry: Your next Hero Power this turn deals 2_more damage.
TRL_407	Waterboy	Battlecry: Your next Hero Power this turn costs (0).
TRL_409	Gral, the Shark	[x]Battlecry: Eat a minion in your deck and gain its stats. Deathrattle: Add it to your hand.
TRL_501	Auchenai Phantasm	Battlecry: This turn, your healing effects deal damage instead.
TRL_504	Booty Bay Bookie	Battlecry: Give your opponent a Coin.
TRL_509	Banana Buffoon	Battlecry: Add 2 Bananas to your hand.
TRL_512	Cheaty Anklebiter	Lifesteal Battlecry: Deal 1 damage.
TRL_514	Belligerent Gnome	[x]Taunt Battlecry: If your opponent has 2 or more minions, gain +1 Attack.
TRL_517	Arena Fanatic	Battlecry: Give all minions in your hand +1/+1.
TRL_522	Wartbringer	Battlecry: If you played 2_spells this turn, deal 2_damage.
TRL_523	Firetree Witchdoctor	[x]Battlecry: If you're holding a Dragon, Discover a spell.
TRL_524	Shieldbreaker	Battlecry: Silence an enemy minion with Taunt.
TRL_526	Dragonmaw Scorcher	Battlecry: Deal 1 damage to all other minions.
TRL_527	Drakkari Trickster	[x]Battlecry: Give each player a copy of a random card from their opponent's deck.
TRL_530	Masked Contender	Battlecry: If you control a_Secret, cast a Secret from_your deck.
TRL_533	Ice Cream Peddler	Battlecry: If you control a_Frozen minion, gain 8_Armor.
TRL_537	Da Undatakah	[x]Battlecry: Gain the Deathrattle effects of 3 friendly minions that died this game.
TRL_543	Bloodclaw	Battlecry: Deal 5 damage to your hero.
TRL_545	Zandalari Templar	[x]Battlecry: If you've restored 10 Health this game, gain +4/+4 and Taunt.@ ({0} left!)@ (Ready!)
TRL_546	Ornery Tortoise	Battlecry: Deal 5 damage to your hero.
TRL_551	Reckless Diretroll	Taunt Battlecry: Discard your lowest Cost card.
TRL_564	Mojomaster Zihi	Battlecry: Set each player to 5 Mana Crystals.
TRL_569	Crowd Roaster	[x]Battlecry: If you're holding a Dragon, deal 7 damage to an enemy minion.
TRL_900	Halazzi, the Lynx	Rush. Battlecry: Fill your hand with 1/1 Lynxes that have Rush.
TSC_017	Baba Naga	Battlecry: If you've cast a spell while holding this, deal 3 damage.
TSC_020	Barbaric Sorceress	Taunt. Battlecry: Swap the Cost of a random spell in each player's hand.
TSC_032	Blademaster Okani	[x]Battlecry: Secretly choose to Counter the next minion or spell your opponent plays while this is alive.
TSC_034	Gorloc Ravager	[x]Battlecry: Draw 3 Murlocs.
TSC_039	Azsharan Scavenger	Battlecry: Put a 'Sunken Scavenger' on the bottom of your deck.
TSC_039t	Sunken Scavenger	Battlecry: Give your other Murlocs +1/+1 (wherever they are).
TSC_052	School Teacher	Battlecry: Add a 1/1 Nagaling to your hand. Discover a spell that costs (3) or less to teach it.
TSC_052t	Nagaling	Battlecry: Cast {0}.
TSC_059	Bubblebot	[x]Battlecry: Give your other Mechs Divine Shield and Taunt.
TSC_060	Shimmering Sunfish	Battlecry: If you're holding a Holy Spell, gain Taunt and Divine Shield.
TSC_064	Slithering Deathscale	Battlecry: If you've cast three spells while holding this, deal 3 damage to all enemies.@ ({0} left!)@ (Ready!)
TSC_067	Ambassador Faelin	Battlecry: Put 3 Colossal minions on the bottom of your deck.
TSC_069	Amalgam of the Deep	[x]Battlecry: Choose a friendly minion. Discover a minion of the same minion type.
TSC_071	Twinbow Terrorcoil	[x]Battlecry: If you've cast a spell while holding this, your next spell casts twice.
TSC_083	Seafloor Savior	[x]Battlecry: Dredge. If it's a minion, give it this minion's Attack and Health.
TSC_086	Swordfish	Battlecry: Dredge. If it's a Pirate, give this weapon and the Pirate +2 Attack.
TSC_087	Commander Sivara	[x]Battlecry: If you've cast three spells while holding this, add those spells back to your hand.@ ({0} left!)@ (Ready!)
TSC_212	Handmaiden	[x]Battlecry: If you've cast three spells while holding this, draw 3 cards.@ ({0} left!)@ (Ready!)
TSC_213	Queensguard	Battlecry: Gain +1/+1 for each spell you've cast this turn.
TSC_609	Coilskar Commander	[x]Taunt. Battlecry: If you've cast three spells while holding this, summon two __copies of this.@ ({0} left!)@ (Ready!)
TSC_610	Glaiveshark	[x]Battlecry: If your hero attacked this turn, deal 2 damage to all enemies.
TSC_630	Wrathspine Enchanter	Battlecry: Cast a copy of a Fire, Frost, and Nature spell in your hand (targets chosen randomly).
TSC_632	Click-Clocker	[x]Divine Shield. Battlecry: Give a random Mech in your hand +1/+1.
TSC_640	Reefwalker	Battlecry and Deathrattle: Summon a 1/1 Piranha Swarmer.
TSC_641	Queen Azshara	Battlecry: If you've cast three spells while holding this, choose an Ancient Relic.@ ({0} left!)@ (Ready!)
TSC_642	Trench Surveyor	Battlecry: Dredge. If it's a Mech, draw it.
TSC_643	Spellcoiler	[x]Battlecry: If you've cast a spell while holding this, Discover a spell.
TSC_644	Azsharan Mooncatcher	[x]Divine Shield. Battlecry: Put a 'Sunken Mooncatcher' on the bottom of your deck.
TSC_644t	Sunken Mooncatcher	Divine Shield. Battlecry: Summon a copy of this.
TSC_646	Seascout Operator	Battlecry: If you control a Mech, summon two 2/1 Mechafish.
TSC_648	Coral Keeper	[x]Battlecry: Summon a 3/3 Elemental for each spell school you've cast this game.
TSC_649	Ini Stormcoil	[x]Battlecry: Choose a friendly Mech. Summon a copy of it with Rush, Windfury, and Divine Shield.
TSC_652	Green-Thumb Gardener	[x]Battlecry: Refresh empty Mana Crystals equal to the Cost of the highest Cost spell in your hand.
TSC_658	Hedra the Heretic	[x]Battlecry: For each spell you've cast while holding this, summon a minion of that spell's Cost.
TSC_659	Trenchstalker	Battlecry: Attack three different random enemies.
TSC_660	Nellie, the Great Thresher	[x]Colossal +1 Battlecry: Discover 3 Pirates to crew Nellie's Ship!
TSC_753	Bloodscent Vilefin	[x]Battlecry: Dredge. If it's a Murloc, change its Cost to _Health instead of Mana.
TSC_776	Azsharan Sweeper	Battlecry: Put a 'Sunken Sweeper' on the bottom of your deck.
TSC_776t	Sunken Sweeper	Battlecry: Add 3 random Mechs to your hand. They cost (1) less.
TSC_823	Murkwater Scribe	Battlecry: The next spell you play costs (1) less.
TSC_826	Crushclaw Enforcer	Battlecry: If you've cast a spell while holding this, draw a Naga.
TSC_828	Priestess Valishj	[x]Battlecry: Refresh an empty Mana Crystal for each spell ___you've cast this turn.@ (@)
TSC_908	Sir Finley, Sea Guide	[x]Battlecry: Swap your hand with the bottom of your deck.
TSC_909	Tuskarrrr Trawler	Battlecry: Dredge.
TSC_911	Excavation Specialist	Battlecry: Dredge. Reduce its Cost by (1).
TSC_915	Bone Glaive	Battlecry: Dredge.
TSC_917	Blackscale Brute	Taunt. Battlecry: If you have a weapon equipped, summon a 5/6 Naga with Rush.
TSC_926	Smothering Starfish	Battlecry: Silence ALL other minions.
TSC_934	Pirate Admiral Hooktusk	Battlecry: If you've summoned 7 other Pirates this game, plunder the enemy!@ ({0} left!)@ (Ready!)
TSC_936	Swiftscale Trickster	Battlecry: Your next spell this turn costs (0).
TSC_942	Obsidiansmith	[x]Battlecry: Dredge. If it's a minion or a weapon, give it +1/+1.
TSC_943	Lady Ashvane	Battlecry: Give all weapons in your hand, deck, and battlefield +1/+1.
TSC_950	Hydralodon	[x]Colossal +2 Battlecry: Give your _Hydralodon Heads Rush.
TSC_955	Sira'kess Cultist	Battlecry: Give your opponent an Abyssal Curse.
TSC_959	Za'qul	[x]Your Abyssal Curses heal you for the damage they deal. Battlecry: Give your opponent an Abyssal Curse.
TSC_960	Twin-fin Fin Twin	Rush. Battlecry: Summon a copy of this.
TSC_962	Gigafin	[x]Colossal +1. Battlecry: Devour all enemy minions. Deathrattle: Spit them back out.
TTN_039	Watcher of the Sun	Battlecry: Get a random Holy spell. Forge: Also restore #6 Health to your hero.
TTN_039t	Watcher of the Sun	Forged Battlecry: Get a random Holy spell. Restore 6 Health to your hero.
TTN_076	Mechagnome Guide	Battlecry: Discover a spell. Forge: It costs (3) less.
TTN_076t	Mechagnome Guide	[x]Forged Battlecry: Discover a spell. It costs (3) less.
TTN_080	Fable Stablehand	[x]Rush Battlecry: If you control a minion with 4 or more Attack, gain +2/+2.
TTN_083	Son of Hodir	Battlecry: Shuffle four 8/8 Giants into your deck that are summoned when drawn.
TTN_092	Aggramar, the Avenger	Titan Battlecry: Equip a 3/3 Taeshalach.
TTN_095	Aqua Archivist	[x]Battlecry: The next Elemental you play costs (2) less.
TTN_441	Shapeless Constellation	Battlecry: Transform into an 8/8 copy of a random minion in your hand.
TTN_455	Tomb Traitor	Battlecry: Destroy a Plague in your opponent's deck to deal 3 damage to all enemy minions.
TTN_456	Thornveil Tentacle	[x]Lifesteal Battlecry: Deal 2 damage to a random enemy minion.
TTN_457	Eulogizer	[x]Battlecry: Spend 3 Corpses to deal 3 damage. Forge: Gain them instead.
TTN_457t	Eulogizer	Forged Battlecry: Gain 3 Corpses. Deal 3 damage.
TTN_458	XB-488 Disposalbot	Battlecry: Deal 5 damage randomly split among all enemy minions. Forge: Gain Lifesteal.
TTN_458t	XB-488 Disposalbot	[x]Forged, Lifesteal Battlecry: Deal 5 damage randomly split among all enemy minions.
TTN_468	Steam Guardian	Battlecry: Draw a spell. Reduce the Cost of a random Fire spell in your hand by (1).
TTN_469	Stoneskin Armorer	Battlecry: If your Armor changed this turn, draw 2 cards.
TTN_475	Unchained Gladiator	[x]Battlecry: Draw a card. Repeat for each Elemental you played last turn.@ (@)
TTN_478	Inquisitive Creation	[x]Battlecry: Deal @ damage to all enemy minions. (Improved by each spell school you've cast this game!)
TTN_484	False Disciple	Battlecry: Discover a Legendary Priest minion from the past.
TTN_487	Loken, Jailer of Yogg-Saron	[x]Battlecry: Discover a minion from your deck. Summon a Tentacle with its stats and Taunt.
TTN_490	Disciple of Sargeras	Battlecry: Discard a spell to summon two 3/2 Imps. Forge: Give them +2 Health and Taunt.
TTN_490t	Disciple of Sargeras	[x]Forged Battlecry: Discard a spell to summon two 3/2 Imps with +2 Health and Taunt.
TTN_503	Disciple of Eonar	Battlecry: Your next Choose One card or power has both effects combined.
TTN_712	Sharp-Eyed Seeker	Battlecry: If there is a card in your deck that didn't start there, draw it.
TTN_714	Runefueled Golem	Battlecry: Discover a weapon from any class.
TTN_716	Flame Behemoth	Battlecry: Get two random Magnetic Mechs. They cost (2) less.
TTN_717	Algalon the Observer	Battlecry: Replace your Hero Power with Algalon's Vision.
TTN_718	Starlight Whelp	Battlecry: Get a random card from your starting hand.
TTN_723	Tram Operator	Battlecry: Draw a Mech. The next Mech you play costs (2) less.
TTN_742	Celestial Projectionist	[x]Battlecry: Choose a friendly minion. Add a Temporary copy of it to your hand.
TTN_751	Ignis, the Eternal Flame	Battlecry: If you've Forged a card this game, craft a custom weapon.
TTN_752	Hodir, Father of Giants	Battlecry: Set the stats of the next three minions you play to 8/8.
TTN_754	Ravenous Kraken	Battlecry: Destroy a friendly minion. Deathrattle: Summon a copy of it.
TTN_811	Odyn, Prime Designate	[x]Battlecry: For the rest of the game, after your hero gains Armor, they gain that much Attack for that turn.
TTN_832	Trogg Exile	Rush Battlecry: Deal 4 damage to your hero.
TTN_835	Thorim, Stormlord	[x]Battlecry: Unlock your Overloaded Mana Crystals. Draw that many cards.
TTN_842	Jotun, the Eternal	[x]Battlecry: For the rest of the game, cast a copy of the first spell you draw each turn at enemies.
TTN_850	Helya	[x]Battlecry: Shuffle all three Plagues into your opponent's deck. Plagues they draw this game are unending.
TTN_857	Tyr	Battlecry: Resurrect a 2, 3, and 4-Attack minion from your class.
TTN_860	Drone Deconstructor	[x]Battlecry: Get a 1/1 Magnetic Sparkbot with a random Bonus Effect.
TTN_925	Kaja'mite Creation	Battlecry: Discover a spell from another class that costs (3) or less.
TTN_927	Conservator Nymph	Battlecry: Transform a friendly Treant into a 5/5 Ancient with Taunt.
TTN_960	Sargeras, the Destroyer	[x]Titan Battlecry: Open a portal that summons two 3/2 Imps each turn.
ULD_003	Zephrys the Great	Battlecry: If your deck has no duplicates, wish for the perfect card.
ULD_137	Garden Gnome	[x]Battlecry: If you're holding a spell that costs (5) or more, summon two 2/2 Treants.
ULD_139	Elise the Enlightened	Battlecry: If your deck has no duplicates, duplicate your hand.
ULD_151	Ramkahen Wildtamer	Battlecry: Copy a random Beast in your hand.
ULD_154	Hyena Alpha	[x]Battlecry: If you control a Secret, summon two 2/2 Hyenas.
ULD_156	Dinotamer Brann	Battlecry: If your deck has no duplicates, summon King Krush.
ULD_157	Questing Explorer	Battlecry: If you control a Quest, draw a card.
ULD_158	Sandstorm Elemental	Battlecry: Deal 1 damage to all enemy minions. Overload: (1)
ULD_162	EVIL Recruiter	Battlecry: Destroy a friendly Lackey to summon a 5/5 Demon.
ULD_163	Expired Merchant	[x]Battlecry: Discard your highest Cost card. Deathrattle: Add 2 copies of it to your hand.
ULD_165	Riftcleaver	Battlecry: Destroy a minion. Your hero takes damage equal to its Health.
ULD_168	Dark Pharaoh Tekahn	Battlecry: For the rest of the game, your Lackeys are 4/4.
ULD_170	Weaponized Wasp	Battlecry: If you control a Lackey, deal 3_damage.
ULD_178	Siamat	[x]Battlecry: Gain 2 of Rush, Taunt, Divine Shield, or Windfury (your choice).
ULD_186	Pharaoh Cat	Battlecry: Add a random Reborn minion to your_hand.
ULD_188	Golden Scarab	Battlecry: Discover a 4-Cost card.
ULD_189	Faceless Lurker	Taunt Battlecry: Double this minion's Health.
ULD_191	Beaming Sidekick	Battlecry: Give a friendly minion +2 Health.
ULD_195	Frightened Flunky	Taunt Battlecry: Discover a Taunt_minion.
ULD_196	Neferset Ritualist	Battlecry: Restore adjacent minions to full_Health.
ULD_197	Quicksand Elemental	Battlecry: Give all enemy minions -2 Attack this_turn.
ULD_209	Vulpera Scoundrel	Battlecry: Discover a spell or pick a mystery choice.
ULD_212	Wild Bloodstinger	Battlecry: Summon a minion from your opponent's hand. Attack it.
ULD_229	Mischief Maker	Battlecry: Swap the top card of your deck with your_opponent's.
ULD_236	Tortollan Pilgrim	[x]Battlecry: Discover a spell in your deck and cast it with random targets.
ULD_238	Reno the Relicologist	Battlecry: If your deck has no duplicates, deal 10 damage randomly split among all enemy minions.
ULD_253	Tomb Warden	Taunt Battlecry: Summon a copy of this minion.
ULD_268	Psychopomp	[x]Battlecry: Summon a random friendly minion that died this game. Give it Reborn.
ULD_269	Wretched Reclaimer	[x]Battlecry: Destroy a friendly minion, then return it to life with full Health.
ULD_271	Injured Tol'vir	Taunt Battlecry: Deal 3 damage to this minion.
ULD_288	Anka, the Buried	Battlecry: Change each Deathrattle minion in your hand into a 1/1 that costs (1).
ULD_289	Fishflinger	Battlecry: Add a random Murloc to each player's_hand.
ULD_291	Corrupt the Waters	[x]Quest: Play 6 Battlecry cards. Reward: Heart of Vir'naal.
ULD_293	Cloud Prince	Battlecry: If you control a Secret, deal 6 damage.
ULD_304	King Phaoris	[x]Battlecry: For each spell in your hand, summon a random minion of the same Cost.
ULD_309	Dwarven Archaeologist	Battlecry: Discover a card. Reduce its Cost by (1).
ULD_327	Bazaar Mugger	Rush Battlecry: Add a random minion from another class to your hand.
ULD_410	Scarlet Webweaver	Battlecry: Reduce the Cost of a random Beast in your_hand by (5).
ULD_413	Splitting Axe	Battlecry: Summon copies of your Totems.
ULD_435	Naga Sand Witch	[x]Battlecry: Change the Cost of spells in your hand to (5).
ULD_439	Sandwasp Queen	Battlecry: Add two 2/1 Sandwasps to your hand.
ULD_500	Sir Finley of the Sands	[x]Battlecry: If your deck has no duplicates, Discover an upgraded Hero Power.
ULD_705	Mogu Cultist	Battlecry: If your board is full of Mogu Cultists, sacrifice them all and summon Highkeeper Ra.
ULD_712	Bug Collector	Battlecry: Summon a 1/1 Locust with Rush.
ULD_719	Desert Hare	Battlecry: Summon two 1/1 Desert Hares.
ULD_720	Bloodsworn Mercenary	[x]Battlecry: Choose a damaged friendly minion. Summon a copy of it.
ULD_727	Body Wrapper	Battlecry: Discover a friendly minion that died this game. Shuffle it into your deck.
UNG_001	Pterrordax Hatchling	Battlecry: Adapt.
UNG_002	Volcanosaur	Battlecry: Adapt, then_Adapt.
UNG_009	Ravasaur Runt	Battlecry: If you control at_least 2 other minions, Adapt.
UNG_011	Hydrologist	Battlecry: Discover and cast a Secret.
UNG_015	Sunkeeper Tarim	Taunt Battlecry: Set all other minions' Attack and Health to 3.
UNG_020	Arcanologist	Battlecry: Draw a Secret.
UNG_021	Steam Surger	[x]Battlecry: If you played an Elemental last turn, add a 'Flame Geyser' to your hand.
UNG_022	Mirage Caller	Battlecry: Choose a minion. Summon a 1/1 copy of it.
UNG_035	Curious Glimmerroot	[x]Battlecry: Look at 3 cards. Guess which one started in your opponent's deck to get a copy of it.
UNG_047	Ravenous Pterrordax	Battlecry: Destroy a friendly minion to Adapt_twice.
UNG_058	Razorpetal Lasher	[x]Battlecry: Add a Razorpetal to your hand that deals 2 damage.
UNG_070	Tol'vir Stoneshaper	[x]Battlecry: If you played an Elemental last turn, gain _Taunt and Divine_Shield.
UNG_072	Stonehill Defender	Taunt Battlecry: Discover a Taunt_minion.
UNG_073	Rockpool Hunter	Battlecry: Give a friendly Murloc +1/+1.
UNG_078	Tortollan Forager	Battlecry: Add a random minion with 5 or more Attack to your hand.
UNG_082	Thunder Lizard	Battlecry: If you played an_Elemental last turn, Adapt.
UNG_088	Tortollan Primalist	Battlecry: Discover a spell_and cast it with random targets.
UNG_089	Gentle Megasaur	Battlecry: Adapt your_Murlocs.
UNG_099	Charged Devilsaur	Charge Battlecry: Can't attack heroes this turn.
UNG_100	Verdant Longneck	Battlecry: Adapt.
UNG_109	Elder Longneck	Battlecry: If you're holding a minion with 5 or more Attack, Adapt.
UNG_113	Bright-Eyed Scout	Battlecry: Draw a card. Change its Cost to (5).
UNG_116t	Barnabus the Stomper	Battlecry: Reduce the Cost of minions in your deck to (0).
UNG_202	Fire Plume Harbinger	Battlecry: Reduce the Cost of Elementals in your hand_by (1).
UNG_205	Glacial Shard	Battlecry: Freeze an_enemy.
UNG_208	Stone Sentinel	Battlecry: If you played an Elemental last turn, summon two 2/3 Elementals with Taunt.
UNG_211	Kalimos, Primal Lord	[x]Battlecry: If you played an Elemental last turn, cast an Elemental Invocation.
UNG_800	Terrorscale Stalker	Battlecry: Trigger a friendly minion's Deathrattle.
UNG_801	Nesting Roc	Battlecry: If you control at_least 2 other minions, gain Taunt.
UNG_807	Golakka Crawler	Battlecry: Destroy a Pirate and gain +1/+1.
UNG_809	Fire Fly	Battlecry: Add a 1/2 Elemental to your hand.
